ocean_<1H OCEAN,ocean_INLAND,ocean_ISLAND,ocean_NEAR BAY,ocean_NEAR OCEAN,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value
0,0,0,1,0,-122.39,37.76,52,2316,468.0,1047,476,4.5057,321600
0,0,0,1,0,-122.39,37.76,52,3390,691.0,1645,596,3.7051,253700
0,0,0,1,0,-122.4,37.75,44,6848,1584.0,3269,1383,2.8679,243300
0,0,0,1,0,-122.4,37.76,52,4265,912.0,1555,836,4.119,298300
0,0,0,1,0,-122.4,37.76,52,1495,311.0,506,275,4.4375,320000
0,0,0,1,0,-122.4,37.76,52,1185,246.0,480,253,4.4074,277300
0,0,0,1,0,-122.41,37.76,52,1427,281.0,620,236,1.9944,262500
0,0,0,1,0,-122.4,37.76,52,1529,385.0,1347,348,2.9312,239100
0,0,0,1,0,-122.41,37.76,52,3452,784.0,2987,753,2.8135,260300
0,0,0,1,0,-122.41,37.76,52,2064,496.0,1726,466,3.4028,233300
0,0,0,1,0,-122.41,37.76,52,492,139.0,316,168,3.0865,225000
0,0,0,1,0,-122.41,37.76,52,351,81.0,308,75,2.6667,325000
0,0,0,1,0,-122.41,37.76,52,2479,515.0,1816,496,3.0774,300000
0,0,0,1,0,-122.41,37.76,52,2605,678.0,2071,611,3.2964,265000
0,0,0,1,0,-122.4,37.75,52,1182,307.0,1029,306,2.0577,214600
0,0,0,1,0,-122.41,37.75,52,1057,276.0,837,292,2.4531,229000
0,0,0,1,0,-122.41,37.75,52,1919,404.0,1483,421,3.4063,253900
0,0,0,1,0,-122.41,37.75,52,1892,415.0,1442,371,4.2891,230000
0,0,0,1,0,-122.41,37.75,52,1678,386.0,1220,357,2.5809,255300
0,0,0,1,0,-122.41,37.75,52,2164,606.0,2034,513,2.0325,178100
0,0,0,1,0,-122.41,37.75,52,2452,623.0,1932,549,2.3903,236100
0,0,0,1,0,-122.41,37.75,9,1282,334.0,1176,305,2.6538,206300
0,0,0,1,0,-122.39,37.74,42,4110,846.0,2147,674,2.5694,201000
0,0,0,1,0,-122.39,37.73,43,4864,972.0,3134,959,4.3393,217300
0,0,0,1,0,-122.4,37.73,45,3490,712.0,2337,781,3.4472,225400
0,0,0,1,0,-122.4,37.74,45,2462,509.0,1587,450,2.59,211800
0,0,0,1,0,-122.38,37.73,18,4037,990.0,2722,834,1.4282,140400
0,0,0,1,0,-122.38,37.73,15,6804,1664.0,4737,1581,1.4133,203400
0,0,0,1,0,-122.39,37.74,45,1462,308.0,924,302,2.1767,185300
0,0,0,1,0,-122.38,37.73,20,120,27.0,55,19,2.625,187500
0,0,0,1,0,-122.38,37.73,38,1388,276.0,871,265,2.1667,193800
0,0,0,1,0,-122.39,37.73,46,1517,299.0,879,309,2.2222,195100
0,0,0,1,0,-122.39,37.73,52,1931,329.0,1025,293,2.9063,192000
0,0,0,1,0,-122.39,37.73,52,1070,224.0,567,207,2.8603,189000
0,0,0,1,0,-122.4,37.73,48,1489,326.0,1115,356,2.6364,199300
0,0,0,1,0,-122.39,37.72,28,1609,340.0,1064,290,1.1125,206300
0,0,0,1,0,-122.39,37.72,45,2893,570.0,1923,535,3.6607,192300
0,0,0,1,0,-122.39,37.72,52,135,34.0,93,26,2.1484,181300
0,0,0,1,0,-122.41,37.75,52,3065,622.0,1405,606,3.7813,275900
0,0,0,1,0,-122.41,37.74,38,1754,382.0,928,354,4.1417,270800
0,0,0,1,0,-122.41,37.74,34,1403,262.0,839,255,4.7031,255200
0,0,0,1,0,-122.41,37.75,52,2524,559.0,1430,476,3.4073,254700
0,0,0,1,0,-122.41,37.75,52,2515,576.0,1209,540,3.5912,284900
0,0,0,1,0,-122.41,37.74,48,409,86.0,148,70,3.6687,335000
0,0,0,1,0,-122.41,37.74,52,831,175.0,415,159,1.9464,249000
0,0,0,1,0,-122.41,37.74,52,1842,339.0,1032,357,5.5563,250800
0,0,0,1,0,-122.42,37.74,52,2019,418.0,999,448,4.2212,271300
0,0,0,1,0,-122.42,37.74,52,1916,432.0,889,424,4.0391,279900
0,0,0,1,0,-122.42,37.74,52,1674,346.0,734,335,3.8864,281300
0,0,0,1,0,-122.42,37.74,52,1271,353.0,1076,324,2.9911,263900
0,0,0,1,0,-122.42,37.75,52,2163,607.0,1447,546,3.3555,275000
0,0,0,1,0,-122.41,37.74,43,1663,330.0,935,335,4.1552,240900
0,0,0,1,0,-122.41,37.74,47,1728,398.0,1178,315,3.2813,229600
0,0,0,1,0,-122.41,37.74,52,2058,399.0,1208,399,3.6429,230000
0,0,0,1,0,-122.42,37.73,50,3426,769.0,2261,671,2.888,246400
0,0,0,1,0,-122.42,37.74,52,1651,351.0,973,366,3.4583,240900
0,0,0,1,0,-122.42,37.74,52,2084,550.0,1438,516,2.3087,258600
0,0,0,1,0,-122.42,37.74,52,1540,370.0,1136,363,4.3125,243000
0,0,0,1,0,-122.42,37.73,52,3230,654.0,1765,611,3.3333,292300
0,0,0,1,0,-122.43,37.73,52,1583,347.0,935,341,4.6786,263200
0,0,0,1,0,-122.43,37.73,49,1435,322.0,1008,329,4.0,264000
0,0,0,1,0,-122.43,37.73,52,1386,276.0,729,274,3.6694,275500
0,0,0,1,0,-122.43,37.72,48,1289,280.0,782,235,3.6719,259800
0,0,0,1,0,-122.44,37.72,52,1775,347.0,1102,367,4.3125,267200
0,0,0,1,0,-122.44,37.73,52,2381,492.0,1485,447,4.3898,270000
0,0,0,1,0,-122.44,37.73,52,866,205.0,587,171,5.0224,261900
0,0,0,1,0,-122.42,37.73,46,1819,411.0,1534,406,4.0132,229400
0,0,0,1,0,-122.42,37.73,35,1871,342.0,1055,310,4.625,279300
0,0,0,1,0,-122.42,37.73,35,1791,322.0,988,304,4.5769,254500
0,0,0,1,0,-122.43,37.73,52,1985,401.0,1337,424,4.1071,240900
0,0,0,1,0,-122.41,37.73,42,2604,573.0,1703,507,3.4231,230200
0,0,0,1,0,-122.4,37.73,50,1947,411.0,1170,384,3.4769,238700
0,0,0,1,0,-122.4,37.73,42,1413,406.0,1027,362,2.3625,233000
0,0,0,1,0,-122.41,37.73,52,1931,358.0,1092,356,3.7835,271300
0,0,0,1,0,-122.41,37.73,41,2115,378.0,1168,365,4.0642,272500
0,0,0,1,0,-122.42,37.73,48,1474,308.0,998,330,4.0781,250300
0,0,0,1,0,-122.4,37.72,47,1465,306.0,1119,315,4.2672,219400
0,0,0,1,0,-122.4,37.72,37,971,248.0,647,208,2.1187,239300
0,0,0,1,0,-122.41,37.73,33,2789,567.0,1682,552,3.8643,276200
0,0,0,1,0,-122.41,37.72,35,2104,434.0,1225,410,4.8214,242900
0,0,0,1,0,-122.41,37.72,32,1650,316.0,904,295,4.0583,236200
0,0,0,1,0,-122.42,37.72,37,2638,546.0,1789,521,4.0071,244700
0,0,0,1,0,-122.43,37.72,50,2912,562.0,1989,537,3.6667,252600
0,0,0,1,0,-122.43,37.72,49,3427,696.0,2363,661,3.6885,254000
0,0,0,1,0,-122.43,37.72,52,2206,478.0,1583,456,3.7105,250500
0,0,0,1,0,-122.44,37.72,52,2890,571.0,1769,541,3.8274,252000
0,0,0,1,0,-122.43,37.72,52,3351,719.0,2101,706,3.0107,242000
0,0,0,1,0,-122.43,37.73,52,3602,738.0,2270,647,3.8934,251800
0,0,0,1,0,-122.43,37.73,52,1494,306.0,1463,360,3.1786,222600
0,0,0,1,0,-122.44,37.72,49,1557,405.0,1173,385,3.4605,265000
0,0,0,1,0,-122.44,37.72,48,2675,585.0,1773,540,3.9565,268500
0,0,0,1,0,-122.45,37.72,52,1729,319.0,890,300,4.3036,261800
0,0,0,1,0,-122.44,37.72,52,1380,272.0,847,284,3.7143,260000
0,0,0,0,1,-122.45,37.71,46,2559,506.0,1562,498,4.3846,270600
0,0,0,0,1,-122.45,37.71,52,1658,322.0,1086,326,3.8583,261600
0,0,0,0,1,-122.45,37.71,41,1578,351.0,1159,299,3.9167,243600
0,0,0,0,1,-122.46,37.71,52,1580,337.0,1425,330,4.0547,246200
0,0,0,0,1,-122.46,37.71,47,1527,283.0,1102,282,4.0,231600
0,0,0,1,0,-122.43,37.71,35,2878,564.0,1633,528,4.5,266900
0,0,0,1,0,-122.43,37.71,52,1508,278.0,1138,304,4.0234,266500
0,0,0,1,0,-122.43,37.71,52,1410,286.0,879,282,3.1908,255600
0,0,0,1,0,-122.44,37.72,52,1507,282.0,929,281,3.8958,247700
0,0,0,1,0,-122.44,37.71,52,2711,591.0,1848,524,3.9567,251500
0,0,0,1,0,-122.44,37.71,46,1230,247.0,895,257,5.3913,248900
0,0,0,1,0,-122.44,37.71,31,2370,441.0,1524,470,5.0201,264100
0,0,0,0,1,-122.45,37.71,34,3131,669.0,2204,600,3.5536,251000
0,0,0,1,0,-122.4,37.72,40,1948,413.0,1434,396,3.0313,219100
0,0,0,1,0,-122.4,37.71,40,1883,397.0,1411,438,3.0469,238000
0,0,0,1,0,-122.41,37.71,47,2289,481.0,1697,465,3.4773,226300
0,0,0,1,0,-122.41,37.71,28,5015,1240.0,3900,1029,1.2269,181900
0,0,0,1,0,-122.41,37.71,40,2054,433.0,1738,429,4.9926,213900
0,0,0,1,0,-122.41,37.71,49,1852,429.0,1615,447,3.495,217800
0,0,0,1,0,-122.4,37.72,41,1975,440.0,1528,424,3.8625,218300
0,0,0,1,0,-122.4,37.72,47,1167,250.0,953,253,4.2727,241900
0,0,0,1,0,-122.46,37.76,52,2236,545.0,1186,532,3.4531,414300
0,0,0,1,0,-122.46,37.77,52,1824,388.0,799,363,3.75,435700
0,0,0,1,0,-122.46,37.76,52,1817,449.0,948,380,3.93,390000
0,0,0,1,0,-122.45,37.76,31,5283,1330.0,2659,1269,3.5744,500000
0,0,0,1,0,-122.46,37.76,28,1072,165.0,363,168,6.1636,367700
0,0,0,1,0,-122.46,37.75,26,2192,438.0,954,456,4.5352,374200
0,0,0,1,0,-122.47,37.76,52,2941,783.0,1545,726,2.9899,406500
0,0,0,1,0,-122.47,37.76,52,2680,740.0,1587,713,2.5933,359600
0,0,0,1,0,-122.47,37.76,49,2842,670.0,1396,648,3.2679,345700
0,0,0,1,0,-122.47,37.76,52,2465,489.0,1170,498,4.0793,306700
0,0,0,1,0,-122.47,37.76,48,2064,484.0,1055,467,2.8711,329600
0,0,0,1,0,-122.47,37.76,40,3525,941.0,1675,857,3.2083,330000
0,0,0,1,0,-122.47,37.76,52,4001,809.0,1886,756,3.3239,350000
0,0,0,1,0,-122.47,37.76,39,3200,689.0,1391,618,3.6346,338000
0,0,0,1,0,-122.47,37.75,45,2399,426.0,911,423,4.4312,361000
0,0,0,1,0,-122.47,37.75,51,2413,431.0,1095,437,4.0089,357000
0,0,0,1,0,-122.47,37.75,49,2747,472.0,1281,448,5.482,366300
0,0,0,1,0,-122.47,37.76,34,2807,487.0,1152,445,5.1893,420300
0,0,0,1,0,-122.47,37.76,48,2464,459.0,1179,458,4.4946,358600
0,0,0,1,0,-122.46,37.75,52,1590,236.0,622,232,5.8151,500001
0,0,0,1,0,-122.46,37.75,52,1207,152.0,465,162,10.7569,500001
0,0,0,1,0,-122.47,37.75,51,2713,396.0,1090,401,9.3603,500001
0,0,0,1,0,-122.47,37.75,46,3238,544.0,1293,470,6.1592,381700
0,0,0,1,0,-122.47,37.75,52,1598,285.0,689,265,4.6071,337400
0,0,0,1,0,-122.47,37.74,52,1538,305.0,819,319,4.0846,333600
0,0,0,1,0,-122.45,37.75,36,2303,381.0,862,371,6.0274,349000
0,0,0,1,0,-122.45,37.75,36,1997,356.0,772,348,4.95,322600
0,0,0,1,0,-122.45,37.75,35,1363,302.0,1786,301,3.0804,313400
0,0,0,1,0,-122.46,37.75,52,1849,287.0,695,258,6.5372,394000
0,0,0,1,0,-122.45,37.74,52,1596,276.0,642,273,4.375,349500
0,0,0,1,0,-122.46,37.74,51,1905,291.0,707,284,6.2561,431000
0,0,0,1,0,-122.45,37.74,46,6429,1093.0,2535,1109,5.0887,335100
0,0,0,1,0,-122.44,37.73,43,3700,684.0,1488,623,5.5622,313600
0,0,0,1,0,-122.45,37.74,38,5688,930.0,2263,908,6.203,346800
0,0,0,1,0,-122.46,37.74,52,2180,326.0,856,326,5.3961,416900
0,0,0,1,0,-122.46,37.74,52,2053,281.0,791,287,10.959,500001
0,0,0,1,0,-122.47,37.74,52,2055,265.0,735,252,8.1189,500001
0,0,0,1,0,-122.47,37.74,52,3797,668.0,1633,658,5.6787,363600
0,0,0,1,0,-122.47,37.74,52,3688,640.0,1605,567,4.9537,365600
0,0,0,1,0,-122.46,37.73,52,2673,349.0,876,338,7.8476,500001
0,0,0,1,0,-122.46,37.73,52,3547,506.0,1276,491,8.0069,426800
0,0,0,0,1,-122.46,37.72,52,2951,406.0,1115,397,6.7228,405200
0,0,0,0,1,-122.47,37.73,52,2134,277.0,936,285,5.9245,484600
0,0,0,0,1,-122.47,37.73,52,2151,280.0,762,274,10.7309,500001
0,0,0,0,1,-122.47,37.73,50,1653,252.0,641,224,10.6605,500001
0,0,0,0,1,-122.47,37.72,46,1836,319.0,767,302,5.9114,399000
0,0,0,1,0,-122.46,37.73,52,2401,346.0,812,328,6.8322,394100
0,0,0,1,0,-122.45,37.73,52,2510,438.0,1153,407,5.1238,335100
0,0,0,1,0,-122.46,37.73,52,2857,469.0,1431,496,5.2088,344200
0,0,0,1,0,-122.44,37.73,52,2838,567.0,1411,526,3.8304,261400
0,0,0,1,0,-122.45,37.73,52,1350,241.0,752,246,3.2448,266200
0,0,0,1,0,-122.45,37.73,52,2035,424.0,1193,430,5.0634,264200
0,0,0,1,0,-122.44,37.73,46,3581,758.0,1670,703,4.1932,269200
0,0,0,1,0,-122.45,37.72,52,982,197.0,653,171,4.2167,231900
0,0,0,1,0,-122.45,37.72,46,1406,235.0,771,239,4.7143,219300
0,0,0,1,0,-122.45,37.72,47,1773,345.0,1083,315,4.475,221200
0,0,0,1,0,-122.45,37.72,51,2690,554.0,1795,539,3.6581,225000
0,0,0,0,1,-122.46,37.72,47,1723,389.0,1216,399,3.3208,238600
0,0,0,0,1,-122.46,37.72,49,1207,255.0,658,220,4.0859,228600
0,0,0,0,1,-122.46,37.72,48,1690,339.0,962,317,3.2875,221500
0,0,0,0,1,-122.46,37.72,45,2399,419.0,1225,399,4.0855,244100
0,0,0,0,1,-122.47,37.71,44,2547,511.0,1577,516,4.1939,237900
0,0,0,0,1,-122.47,37.71,42,1961,427.0,1211,409,3.5156,239400
0,0,0,0,1,-122.47,37.72,43,968,199.0,434,162,2.5333,239300
0,0,0,0,1,-122.47,37.72,46,1453,306.0,817,310,3.0,246700
0,0,0,0,1,-122.47,37.72,49,1690,307.0,770,294,4.5913,259700
0,0,0,1,0,-122.45,37.72,45,964,173.0,613,201,2.9119,228900
0,0,0,0,1,-122.45,37.71,45,2253,431.0,1382,392,4.2562,221600
0,0,0,0,1,-122.46,37.71,52,1642,351.0,1138,340,4.1406,219500
0,0,0,0,1,-122.46,37.71,49,1711,348.0,1138,325,2.875,225000
0,0,0,0,1,-122.46,37.72,37,1833,388.0,1093,363,3.0703,211800
0,0,0,1,0,-122.48,37.76,48,2660,616.0,1491,602,3.9758,348600
0,0,0,1,0,-122.48,37.76,48,2304,558.0,1273,512,3.275,332100
0,0,0,1,0,-122.48,37.76,52,2684,574.0,1395,549,3.9097,323800
0,0,0,1,0,-122.48,37.76,50,2236,484.0,1171,467,4.0977,322100
0,0,0,1,0,-122.48,37.76,52,1845,336.0,1015,337,4.1397,331300
0,0,0,1,0,-122.48,37.76,52,3260,653.0,1594,632,4.4094,336100
0,0,0,1,0,-122.49,37.76,52,1382,230.0,708,279,5.8096,339800
0,0,0,1,0,-122.49,37.76,52,2564,502.0,1092,459,3.5302,329600
0,0,0,1,0,-122.49,37.76,52,2245,425.0,1091,409,3.5909,331200
0,0,0,1,0,-122.49,37.76,52,1792,305.0,782,287,4.0391,332700
0,0,0,1,0,-122.49,37.76,48,1351,270.0,650,265,3.5278,339800
0,0,0,1,0,-122.49,37.76,49,1724,295.0,795,297,4.3977,353600
0,0,0,1,0,-122.49,37.76,49,1637,304.0,729,281,4.3281,323100
0,0,0,1,0,-122.48,37.75,51,2095,410.0,1126,429,4.4,318400
0,0,0,1,0,-122.48,37.75,52,2515,494.0,1583,477,4.3393,317600
0,0,0,0,1,-122.48,37.74,52,2453,508.0,1056,453,3.6859,311800
0,0,0,1,0,-122.48,37.75,49,2203,407.0,1052,405,4.4375,329200
0,0,0,1,0,-122.48,37.75,48,2555,548.0,1285,482,3.7734,314700
0,0,0,1,0,-122.48,37.75,52,2074,401.0,1136,409,4.7703,331000
0,0,0,0,1,-122.49,37.75,48,2181,419.0,1041,379,3.7361,320200
0,0,0,0,1,-122.49,37.75,47,2140,425.0,1105,401,3.7054,308500
0,0,0,0,1,-122.49,37.75,45,2341,461.0,1092,438,4.8036,297800
0,0,0,0,1,-122.49,37.75,43,2044,393.0,979,378,3.9205,319100
0,0,0,0,1,-122.49,37.75,48,2387,424.0,1041,408,3.7562,321200
0,0,0,0,1,-122.49,37.75,52,2226,385.0,1177,416,4.8516,323800
0,0,0,0,1,-122.49,37.74,52,2189,433.0,1147,420,3.4583,321300
0,0,0,0,1,-122.48,37.74,52,2285,435.0,1211,442,4.0208,323100
0,0,0,0,1,-122.48,37.74,52,2166,423.0,1072,370,4.131,314300
0,0,0,0,1,-122.48,37.74,52,2841,517.0,1372,517,3.9236,335000
0,0,0,0,1,-122.49,37.73,48,1190,182.0,497,199,6.2642,438500
0,0,0,0,1,-122.49,37.74,48,1186,213.0,487,207,3.8333,340800
0,0,0,0,1,-122.49,37.74,52,2442,449.0,1188,436,4.3909,317700
0,0,0,0,1,-122.49,37.74,52,2302,457.0,1154,424,4.5744,315200
0,0,0,0,1,-122.48,37.73,52,1597,240.0,566,231,5.1681,500001
0,0,0,0,1,-122.48,37.73,47,2382,392.0,867,376,5.2598,371500
0,0,0,0,1,-122.49,37.73,39,1937,336.0,742,307,5.1991,369400
0,0,0,0,1,-122.49,37.73,37,1399,224.0,530,235,3.9219,433300
0,0,0,0,1,-122.49,37.73,36,1821,292.0,742,298,5.6204,406200
0,0,0,0,1,-122.48,37.73,38,3195,828.0,2410,778,3.1359,350000
0,0,0,0,1,-122.47,37.72,47,1176,286.0,564,258,3.2059,350000
0,0,0,0,1,-122.48,37.71,43,3850,1018.0,1497,829,3.5296,400000
0,0,0,0,1,-122.48,37.72,45,1405,338.0,733,342,4.1116,187500
0,0,0,0,1,-122.48,37.72,46,2403,638.0,1281,603,3.2321,112500
0,0,0,0,1,-122.5,37.76,52,2018,422.0,1142,463,3.7083,307700
0,0,0,0,1,-122.5,37.76,43,2108,456.0,1299,447,3.1406,316200
0,0,0,0,1,-122.5,37.76,50,1993,410.0,1009,374,3.9464,295600
0,0,0,0,1,-122.5,37.76,48,1408,295.0,891,269,3.8333,296300
0,0,0,0,1,-122.5,37.76,46,1491,285.0,841,306,4.5329,278800
0,0,0,0,1,-122.5,37.75,45,1672,344.0,838,314,4.1419,291500
0,0,0,0,1,-122.5,37.75,43,2373,481.0,1247,454,4.0985,283200
0,0,0,0,1,-122.51,37.76,43,2345,624.0,1439,614,2.8448,268900
0,0,0,0,1,-122.51,37.76,43,2527,619.0,1332,558,3.0465,274200
0,0,0,0,1,-122.51,37.76,40,2320,562.0,1499,521,3.2792,260800
0,0,0,0,1,-122.5,37.76,46,2226,480.0,1272,468,4.2644,284100
0,0,0,0,1,-122.5,37.76,45,1673,377.0,1078,393,3.3393,272300
0,0,0,0,1,-122.54,37.76,45,1592,325.0,920,322,3.96,272200
0,0,0,0,1,-122.5,37.75,44,1739,343.0,872,330,2.9632,286300
0,0,0,0,1,-122.5,37.74,40,2310,445.0,1266,490,3.7969,297800
0,0,0,0,1,-122.5,37.74,45,1771,349.0,1098,342,3.7552,296600
0,0,0,0,1,-122.49,37.74,44,1472,275.0,820,310,5.6826,300000
0,0,0,0,1,-122.5,37.74,44,2374,496.0,1087,426,3.5,275700
0,0,0,0,1,-122.5,37.74,44,2527,518.0,1434,444,3.875,275700
0,0,0,0,1,-122.5,37.75,46,2298,457.0,1429,477,4.0217,272400
0,0,0,0,1,-122.5,37.74,44,2792,615.0,1640,579,4.0625,272800
0,0,0,0,1,-122.5,37.74,42,1667,395.0,1041,387,3.9583,273700
0,0,0,0,1,-122.5,37.74,44,2082,470.0,1154,403,4.3611,268100
0,0,0,0,1,-122.54,37.74,42,2006,415.0,1230,435,4.1786,271100
0,0,0,1,0,-122.46,37.79,52,2005,359.0,847,356,4.1029,500001
0,0,0,1,0,-122.46,37.78,52,2165,580.0,1067,530,2.9293,350000
0,0,0,1,0,-122.46,37.78,52,2594,622.0,1421,593,3.0265,350000
0,0,0,1,0,-122.46,37.79,52,2059,416.0,999,402,3.7419,500001
0,0,0,1,0,-122.46,37.78,52,3429,773.0,1584,696,3.7887,500001
0,0,0,1,0,-122.47,37.78,51,1485,386.0,880,385,2.7431,307100
0,0,0,1,0,-122.47,37.78,52,2635,587.0,1302,577,3.7292,416700
0,0,0,1,0,-122.47,37.79,52,2844,623.0,1380,596,4.75,500001
0,0,0,1,0,-122.47,37.79,52,437,105.0,194,87,2.8125,500001
0,0,0,1,0,-122.47,37.79,52,2383,477.0,990,464,3.9688,483300
0,0,0,1,0,-122.47,37.78,52,2388,507.0,1078,494,3.5221,443300
0,0,0,1,0,-122.47,37.78,52,1941,436.0,955,425,4.1339,396400
0,0,0,1,0,-122.48,37.78,48,2835,728.0,1674,684,3.129,375000
0,0,0,1,0,-122.48,37.79,52,4683,1055.0,2246,975,4.1148,457800
0,0,0,1,0,-122.48,37.78,44,3371,794.0,1738,753,3.1653,335300
0,0,0,1,0,-122.49,37.78,32,3028,815.0,1704,718,3.2028,322900
0,0,0,1,0,-122.49,37.78,46,3304,792.0,1783,777,3.6148,352200
0,0,0,1,0,-122.48,37.79,52,1647,236.0,546,227,9.1881,500001
0,0,0,1,0,-122.49,37.79,52,3146,478.0,1143,455,6.1407,500001
0,0,0,1,0,-122.49,37.79,52,2488,281.0,805,295,10.7058,500001
0,0,0,1,0,-122.46,37.78,52,4140,984.0,2030,892,3.4236,376800
0,0,0,1,0,-122.46,37.78,52,2632,542.0,1364,544,3.4605,441700
0,0,0,1,0,-122.46,37.78,52,2051,552.0,1400,510,3.2396,375000
0,0,0,1,0,-122.46,37.78,52,3088,727.0,1636,662,2.8553,360700
0,0,0,1,0,-122.46,37.77,52,3193,688.0,2099,681,3.9375,402900
0,0,0,1,0,-122.47,37.77,52,2241,443.0,1042,377,4.1635,398400
0,0,0,1,0,-122.47,37.78,52,2275,412.0,1166,424,4.0652,421300
0,0,0,1,0,-122.47,37.78,52,2169,522.0,1220,505,3.1989,446900
0,0,0,1,0,-122.47,37.78,52,2951,647.0,1448,591,3.1392,422400
0,0,0,1,0,-122.47,37.78,52,3021,569.0,1479,514,4.0208,414600
0,0,0,1,0,-122.47,37.78,52,2042,378.0,1153,408,4.1856,404700
0,0,0,1,0,-122.47,37.77,52,3143,635.0,1350,623,3.8571,366700
0,0,0,1,0,-122.48,37.78,52,3047,641.0,1427,620,3.4883,337200
0,0,0,1,0,-122.48,37.78,52,2666,515.0,1362,494,4.218,393800
0,0,0,1,0,-122.48,37.77,52,2556,595.0,1202,568,3.8899,348500
0,0,0,1,0,-122.48,37.78,50,2159,437.0,1111,417,3.5588,346400
0,0,0,1,0,-122.48,37.78,52,2910,611.0,1508,515,3.5865,311400
0,0,0,1,0,-122.49,37.78,47,2695,643.0,1505,644,3.0877,329100
0,0,0,1,0,-122.49,37.78,52,3440,722.0,1663,665,3.0278,356300
0,0,0,1,0,-122.49,37.77,52,2342,458.0,1170,458,3.7036,369200
0,0,0,1,0,-122.5,37.77,52,2433,454.0,1070,420,4.125,359500
0,0,0,1,0,-122.49,37.78,52,2050,439.0,1109,437,2.6719,318500
0,0,0,1,0,-122.49,37.78,42,2723,579.0,1419,519,3.6429,328400
0,0,0,1,0,-122.49,37.78,49,2176,441.0,1040,448,4.2414,500001
0,0,0,1,0,-122.5,37.78,50,1922,427.0,1049,443,3.5833,348500
0,0,0,1,0,-122.5,37.77,52,1769,414.0,1032,380,3.9954,324700
0,0,0,1,0,-122.5,37.77,52,2299,441.0,1252,415,5.0562,336700
0,0,0,1,0,-122.5,37.77,52,2739,569.0,1312,531,3.5833,322900
0,0,0,1,0,-122.5,37.78,46,2646,607.0,1418,563,3.7167,332800
0,0,0,1,0,-122.51,37.78,45,2564,499.0,1056,460,4.7328,351100
0,0,0,1,0,-122.51,37.78,47,2496,494.0,1201,454,4.0353,342200
0,0,0,0,1,-122.55,37.79,32,2131,625.0,1229,572,2.9201,322200
0,0,0,1,0,-122.47,37.81,45,6927,1258.0,4715,1165,3.4051,500001
0,0,0,1,0,-122.5,37.79,52,8,1.0,13,1,15.0001,500001
0,0,0,0,1,-122.54,37.72,17,2975,968.0,1453,828,3.527,318900
0,0,0,1,0,-122.42,37.72,42,4219,1125.0,3549,993,1.2387,212800
0,0,0,1,0,-122.36,37.72,10,479,125.0,355,108,2.7083,180400
0,0,0,1,0,-122.39,37.74,52,126,24.0,37,27,10.2264,225000
0,0,0,1,0,-122.4,37.75,26,54,9.0,23,9,6.1359,225000
0,0,0,1,0,-122.38,37.71,47,1088,190.0,558,166,4.2708,207100
0,0,0,1,0,-122.4,37.71,47,1649,328.0,1183,356,3.3625,223700
0,1,0,0,0,-121.3,37.92,28,3308,766.0,3201,720,1.7694,73900
0,1,0,0,0,-121.37,38.01,15,2430,315.0,1016,314,10.0088,242000
0,1,0,0,0,-121.35,38.04,12,6217,1019.0,3771,961,3.7206,146000
0,1,0,0,0,-121.29,38.0,12,4038,1074.0,3440,942,1.9698,112300
0,1,0,0,0,-121.3,38.0,23,3706,1106.0,3785,1019,1.7774,100000
0,1,0,0,0,-121.3,38.02,16,2717,621.0,3343,643,2.5473,106300
0,1,0,0,0,-121.29,38.01,2,6403,1116.0,3327,957,4.4871,137900
0,1,0,0,0,-121.3,38.11,5,5979,1190.0,2679,1084,4.196,171700
0,1,0,0,0,-121.24,37.82,9,6169,959.0,3378,945,5.1047,157900
0,1,0,0,0,-121.28,37.82,10,9205,1774.0,5935,1673,3.65,119400
0,1,0,0,0,-121.42,37.71,7,8297,1433.0,4189,1271,4.3696,170700
0,1,0,0,0,-121.44,37.76,5,7264,1285.0,3670,1146,5.0443,194800
0,1,0,0,0,-121.44,37.73,7,8363,1314.0,3907,1068,5.3321,208100
0,1,0,0,0,-121.29,37.72,22,1630,404.0,4402,358,1.9792,63000
1,0,0,0,0,-120.93,35.76,11,8997,1698.0,1825,756,3.23,154300
1,0,0,0,0,-120.67,35.62,6,12779,2441.0,6085,2157,3.8661,168100
1,0,0,0,0,-120.63,35.59,9,5782,1184.0,3026,1130,2.6528,113500
0,0,0,0,1,-121.11,35.52,9,6044,1222.0,2239,972,3.24,264600
0,0,0,0,1,-121.14,35.55,13,5383,1070.0,1880,796,3.8019,271200
0,0,0,0,1,-121.12,35.58,16,4109,798.0,1298,626,3.4799,320800
0,0,0,0,1,-120.92,35.4,23,2059,354.0,636,278,3.6908,278800
0,0,0,0,1,-120.85,35.38,27,3493,909.0,1481,666,2.3075,184200
0,0,0,0,1,-120.86,35.39,23,1664,355.0,629,279,2.7344,188300
0,0,0,0,1,-120.86,35.4,21,2787,641.0,1106,501,2.7043,186200
0,0,0,0,1,-120.87,35.41,16,2168,444.0,782,374,3.0187,278100
0,0,0,0,1,-120.94,35.42,18,3418,686.0,970,453,3.7738,279400
0,0,0,0,1,-120.95,35.44,30,6346,1410.0,1769,887,2.6864,283600
0,0,0,0,1,-120.85,35.37,21,1033,195.0,588,187,2.8173,226900
